0	-0.0850000000
0.5	-0.0849999998
1	-0.0849999968
1.5	-0.0849999837
2	-0.0849999489
2.5	-0.0849998761
3	-0.0849997449
3.5	-0.0849995308
4	-0.0849992051
4.5	-0.0849987357
5	-0.0849980866
5.5	-0.0849972183
6	-0.0849960881
6.5	-0.0849946501
7	-0.0849928551
7.5	-0.0849906513
8	-0.0849879840
8.5	-0.0849847958
9	-0.0849810268
9.5	-0.0849766149
10	-0.0849714956
10.5	-0.0849656022
11	-0.0849588663
11.5	-0.0849512173
12	-0.0849425831
12.5	-0.0849328899
13	-0.0849220623
13.5	-0.0849100236
14	-0.0848966958
14.5	-0.0848819997
15	-0.0848658550
15.5	-0.0848481806
16	-0.0848288943
16.5	-0.0848079134
17	-0.0847851543
17.5	-0.0847605331
18	-0.0847339651
18.5	-0.0847053657
19	-0.0846746495
19.5	-0.0846417314
20	-0.0846065258
20.5	-0.0845689474
21	-0.0845289109
21.5	-0.0844863309
22	-0.0844411226
22.5	-0.0843932013
23	-0.0843424827
23.5	-0.0842888832
24	-0.0842323194
24.5	-0.0841727088
25	-0.0841099694
25.5	-0.0840440199
26	-0.0839747802
26.5	-0.0839021706
27	-0.0838261126
27.5	-0.0837465287
28	-0.0836633425
28.5	-0.0835764784
29	-0.0834858625
29.5	-0.0833914218
30	-0.0832930846
30.5	-0.0831907805
31	-0.0830844407
31.5	-0.0829739977
32	-0.0828593854
32.5	-0.0827405393
33	-0.0826173966
33.5	-0.0824898959
34	-0.0823579775
34.5	-0.0822215835
35	-0.0820806575
35.5	-0.0819351451
36	-0.0817849936
36.5	-0.0816301521
37	-0.0814705715
37.5	-0.0813062048
38	-0.0811370066
38.5	-0.0809629338
39	-0.0807839449
39.5	-0.0806000007
40	-0.0804110638
40.5	-0.0802170989
41	-0.0800180729
41.5	-0.0798139545
42	-0.0796047148
42.5	-0.0793903266
43	-0.0791707652
43.5	-0.0789460079
44	-0.0787160342
44.5	-0.0784808255
45	-0.0782403657
45.5	-0.0779946407
46	-0.0777436386
46.5	-0.0774873497
47	-0.0772257666
47.5	-0.0769588839
48	-0.0766866985
48.5	-0.0764092096
49	-0.0761264184
49.5	-0.0758383284
50	-0.0755449453
50.5	-0.0752462771
51	-0.0749423339
51.5	-0.0746331278
52	-0.0743186735
52.5	-0.0739989874
53	-0.0736740885
53.5	-0.0733439977
54	-0.0730087381
54.5	-0.0726683350
55	-0.0723228157
55.5	-0.0719722097
56	-0.0716165487
56.5	-0.0712558663
57	-0.0708901983
57.5	-0.0705195824
58	-0.0701440585
58.5	-0.0697636685
59	-0.0693784562
59.5	-0.0689884674
60	-0.0685937500
60.5	-0.0681943537
61	-0.0677903301
61.5	-0.0673817329
62	-0.0669686173
62.5	-0.0665510406
63	-0.0661290621
63.5	-0.0657027424
64	-0.0652721444
64.5	-0.0648373323
65	-0.0643983723
65.5	-0.0639553322
66	-0.0635082815
66.5	-0.0630572911
67	-0.0626024339
67.5	-0.0621437840
68	-0.0616814172
68.5	-0.0612154108
69	-0.0607458437
69.5	-0.0602727959
70	-0.0597963491
70.5	-0.0593165863
71	-0.0588335917
71.5	-0.0583474511
72	-0.0578582512
72.5	-0.0573660803
73	-0.0568710275
73.5	-0.0563731835
74	-0.0558726397
74.5	-0.0553694889
75	-0.0548638248
75.5	-0.0543557421
76	-0.0538453366
76.5	-0.0533327048
77	-0.0528179443
77.5	-0.0523011534
78	-0.0517824314
78.5	-0.0512618782
79	-0.0507395946
79.5	-0.0502156818
80	-0.0496902420
80.5	-0.0491633778
81	-0.0486351924
81.5	-0.0481057895
82	-0.0475752734
82.5	-0.0470437488
83	-0.0465113208
83.5	-0.0459780947
84	-0.0454441764
84.5	-0.0449096718
85	-0.0443746873
85.5	-0.0438393292
86	-0.0433037043
86.5	-0.0427679192
87	-0.0422320808
87.5	-0.0416962957
88	-0.0411606708
88.5	-0.0406253127
89	-0.0400903282
89.5	-0.0395558236
90	-0.0390219053
90.5	-0.0384886792
91	-0.0379562512
91.5	-0.0374247266
92	-0.0368942105
92.5	-0.0363648076
93	-0.0358366222
93.5	-0.0353097580
94	-0.0347843182
94.5	-0.0342604054
95	-0.0337381218
95.5	-0.0332175686
96	-0.0326988466
96.5	-0.0321820557
97	-0.0316672952
97.5	-0.0311546634
98	-0.0306442579
98.5	-0.0301361752
99	-0.0296305111
99.5	-0.0291273603
100	-0.0286268165
100.5	-0.0281289725
101	-0.0276339197
101.5	-0.0271417488
102	-0.0266525489
102.5	-0.0261664083
103	-0.0256834137
103.5	-0.0252036509
104	-0.0247272041
104.5	-0.0242541563
105	-0.0237845892
105.5	-0.0233185828
106	-0.0228562160
106.5	-0.0223975661
107	-0.0219427089
107.5	-0.0214917185
108	-0.0210446678
108.5	-0.0206016277
109	-0.0201626677
109.5	-0.0197278556
110	-0.0192972576
110.5	-0.0188709379
111	-0.0184489594
111.5	-0.0180313827
112	-0.0176182671
112.5	-0.0172096699
113	-0.0168056463
113.5	-0.0164062500
114	-0.0160115326
114.5	-0.0156215438
115	-0.0152363315
115.5	-0.0148559415
116	-0.0144804176
116.5	-0.0141098017
117	-0.0137441337
117.5	-0.0133834513
118	-0.0130277903
118.5	-0.0126771843
119	-0.0123316650
119.5	-0.0119912619
120	-0.0116560023
120.5	-0.0113259115
121	-0.0110010126
121.5	-0.0106813265
122	-0.0103668722
122.5	-0.0100576661
123	-0.0097537229
123.5	-0.0094550547
124	-0.0091616716
124.5	-0.0088735816
125	-0.0085907904
125.5	-0.0083133015
126	-0.0080411161
126.5	-0.0077742334
127	-0.0075126503
127.5	-0.0072563614
128	-0.0070053593
128.5	-0.0067596343
129	-0.0065191745
129.5	-0.0062839658
130	-0.0060539921
130.5	-0.0058292348
131	-0.0056096734
131.5	-0.0053952852
132	-0.0051860455
132.5	-0.0049819271
133	-0.0047829011
133.5	-0.0045889362
134	-0.0043999993
134.5	-0.0042160551
135	-0.0040370662
135.5	-0.0038629934
136	-0.0036937952
136.5	-0.0035294285
137	-0.0033698479
137.5	-0.0032150064
138	-0.0030648549
138.5	-0.0029193425
139	-0.0027784165
139.5	-0.0026420225
140	-0.0025101041
140.5	-0.0023826034
141	-0.0022594607
141.5	-0.0021406146
142	-0.0020260023
142.5	-0.0019155593
143	-0.0018092195
143.5	-0.0017069154
144	-0.0016085782
144.5	-0.0015141375
145	-0.0014235216
145.5	-0.0013366575
146	-0.0012534713
146.5	-0.0011738874
147	-0.0010978294
147.5	-0.0010252198
148	-0.0009559801
148.5	-0.0008900306
149	-0.0008272912
149.5	-0.0007676806
150	-0.0007111168
150.5	-0.0006575173
151	-0.0006067987
151.5	-0.0005588774
152	-0.0005136691
152.5	-0.0004710891
153	-0.0004310526
153.5	-0.0003934742
154	-0.0003582686
154.5	-0.0003253505
155	-0.0002946343
155.5	-0.0002660349
156	-0.0002394669
156.5	-0.0002148457
157	-0.0001920866
157.5	-0.0001711057
158	-0.0001518194
158.5	-0.0001341450
159	-0.0001180003
159.5	-0.0001033042
160	-0.0000899764
160.5	-0.0000779377
161	-0.0000671101
161.5	-0.0000574169
162	-0.0000487827
162.5	-0.0000411337
163	-0.0000343978
163.5	-0.0000285044
164	-0.0000233851
164.5	-0.0000189732
165	-0.0000152042
165.5	-0.0000120160
166	-0.0000093487
166.5	-0.0000071449
167	-0.0000053499
167.5	-0.0000039119
168	-0.0000027817
168.5	-0.0000019134
169	-0.0000012643
169.5	-0.0000007949
170	-0.0000004692
170.5	-0.0000002551
171	-0.0000001239
171.5	-0.0000000511
172	-0.0000000163
172.5	-0.0000000032
173	-0.0000000002
173.5	0.0000000000
